Price,Close,High,Low,Open,Volume,Symbol,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,TSLA,TSLA,TSLA,TSLA,TSLA,JPM,JPM,JPM,JPM,JPM,BAC,BAC,BAC,BAC,BAC,WMT,WMT,WMT,WMT,WMT,PFE,PFE,PFE,PFE,PFE
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20,,,,,,MSFT,453.48492431640625,455.7597309230742,448.2568669541529,450.1924514863621,26130000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,,,,,,MSFT,443.0986328125,451.65911099901973,437.68100562513575,451.56931960591265,37980500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,,,,,,MSFT,450.1126403808594,451.8087507279656,443.6873036586902,446.600636936346,25349400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-23,,,,,,MSFT,464.888916015625,470.0271819611143,449.50401819491054,450.8409629929935,38000200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-26,,,,,,MSFT,469.20904541015625,473.1700058760031,460.94790240319116,464.25036221183507,29291200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-27,,,,,,MSFT,479.485595703125,481.7703893732875,472.0825097961169,472.62128861771004,29213900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-28,,,,,,MSFT,480.533203125,482.63838346935967,476.9114647448887,482.10959164059926,36875400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-29,,,,,,MSFT,432.5128173828125,441.49232224197124,420.06122635013605,438.98802836564175,128855300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-30,,,,,,MSFT,429.31011962890625,438.5989157576861,425.47886802078926,438.1699022937122,58566800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-02,,,,,,MSFT,422.4058837890625,429.7590957240154,421.28843915961005,429.2602343395754,42219900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-03,,,,,,MSFT,410.2735595703125,421.0888704228976,407.6296003977664,421.0489834358989,61424100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-04,,,,,,MSFT,413.2467956542969,418.84400576689177,408.3080557741746,410.0640575889883,45012400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-05,,,,,,MSFT,392.7735290527344,407.37018733348754,391.4265972483441,406.51216038211834,66289200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-06,,,,,,MSFT,400.22650146484375,400.87501513504304,392.0252195920243,398.2609865133262,53515300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09,,,,,,MSFT,412.65814208984375,413.94521298339265,399.9571203178888,403.9280678877113,45480500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-10,,,,,,MSFT,412.328857421875,422.7151545880433,411.76017861216997,418.66440278178237,44857900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-11,,,,,,MSFT,403.4491271972656,415.51159110220135,400.096793508188,415.2322299614449,42491000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12,,,,,,MSFT,400.9248962402344,405.2749831551046,397.1036315998776,404.07770370563327,40802400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13,,,,,,MSFT,400.4060974121094,404.61648859375555,397.1435245648219,403.528974460687,34091600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17,,,,,,MSFT,395.95623779296875,399.60790672873594,393.6315571718042,398.31087932693146,32078800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-18,,,,,,MSFT,398.69000244140625,401.6432531481791,395.41747315874426,397.2233488345012,23223400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-19,,,,,,MSFT,398.4599914550781,404.42999267578125,396.6700134277344,400.69000244140625,28234000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,,,,,,MSFT,397.2300109863281,400.1199951171875,395.1600036621094,396.1099853515625,34015200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,,,,,,MSFT,384.4700012207031,395.3599853515625,383.1000061035156,395.0,43238300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24,,,,,,MSFT,389.0,389.3599853515625,381.7099914550781,384.1400146484375,33884700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-25,,,,,,MSFT,400.6000061035156,401.4700012207031,390.1600036621094,390.5299987792969,43625500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-26,,,,,,MSFT,401.7200012207031,407.489990234375,398.739990234375,404.7099914550781,34405900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,,,,,,MSFT,392.739990234375,396.82000732421875,389.8800048828125,390.8800048828125,51367200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-02,,,,,,MSFT,398.54998779296875,401.19000244140625,390.6300048828125,392.8599853515625,35474900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03,,,,,,MSFT,403.92999267578125,406.70001220703125,392.6700134277344,393.1400146484375,38199200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04,,,,,,MSFT,405.20001220703125,411.0299987792969,400.30999755859375,401.2699890136719,35808000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-05,,,,,,MSFT,410.67999267578125,411.6099853515625,404.3999938964844,404.4200134277344,39001300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,,,,,,MSFT,408.9599914550781,413.04998779296875,408.510009765625,409.20001220703125,31123900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09,,,,,,MSFT,409.4100036621094,410.2099914550781,403.5,404.9200134277344,30131900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10,,,,,,MSFT,405.760009765625,410.20001220703125,402.92999267578125,410.0299987792969,31706400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11,,,,,,MSFT,404.8800048828125,409.010009765625,401.5899963378906,405.57000732421875,25512100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-12,,,,,,MSFT,401.8599853515625,406.1199951171875,401.7099914550781,404.6300048828125,27263900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13,,,,,,MSFT,395.54998779296875,404.79998779296875,394.25,401.0,26848000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-16,,,,,,MSFT,399.95001220703125,400.6300048828125,394.7900085449219,398.07000732421875,27733700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-17,,,,,,MSFT,399.4100036621094,404.3999938964844,397.75,400.2699890136719,26228300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,,,,,,MSFT,391.7900085449219,398.0,391.0,397.1300048828125,25908500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-19,,,,,,MSFT,389.0199890136719,392.489990234375,387.05999755859375,390.1000061035156,25138800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,,,,,,MSFT,381.8699951171875,387.0,380.1199951171875,386.7900085449219,50853200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,,,,,,MSFT,383.0,387.2099914550781,381.67999267578125,383.8999938964844,29680100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-24,,,,,,MSFT,372.739990234375,382.4700012207031,371.8500061035156,382.3599853515625,42733600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-25,,,,,,MSFT,371.0400085449219,377.05999755859375,369.6300048828125,376.9200134277344,31181200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-26,,,,,,MSFT,365.9700012207031,374.7200012207031,365.19000244140625,370.82000732421875,36836600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,,,,,,MSFT,356.7699890136719,362.45001220703125,356.510009765625,361.8999938964844,37883400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-30,,,,,,MSFT,358.9599914550781,365.3599853515625,356.2799987792969,361.8999938964844,44797000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-31,,,,,,MSFT,370.1700134277344,372.8999938964844,363.07000732421875,364.54998779296875,45244400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-01,,,,,,MSFT,369.3699951171875,373.989990234375,368.20001220703125,373.489990234375,29417200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,,,,,,MSFT,373.4599914550781,373.6400146484375,364.1499938964844,367.2099914550781,24099100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,,,,,,MSFT,372.8800048828125,373.7300109863281,369.5,373.489990234375,16146600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,,,,,,MSFT,372.2900085449219,372.45001220703125,366.55999755859375,370.3399963378906,21443300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08,,,,,,MSFT,374.3299865722656,385.0,371.4100036621094,384.9800109863281,33064800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,,,,,,MSFT,373.07000732421875,373.5,367.04998779296875,372.5,30435300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,,,,,,MSFT,370.8699951171875,375.6400146484375,370.0299987792969,372.9800109863281,28111100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-13,,,,,,MSFT,384.3699951171875,384.5400085449219,371.0199890136719,373.6099853515625,35745800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-14,,,,,,MSFT,393.1099853515625,394.69000244140625,386.5199890136719,387.9200134277344,37504500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-15,,,,,,MSFT,411.2200012207031,414.3699951171875,396.7300109863281,398.0,45063400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16,,,,,,MSFT,420.260009765625,420.82000732421875,412.1400146484375,419.8599853515625,41642400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,,,,,,MSFT,422.7900085449219,431.5799865722656,420.69000244140625,424.82000732421875,48568200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-20,,,,,,MSFT,418.07000732421875,423.3299865722656,416.29998779296875,421.1499938964844,27582200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-21,,,,,,MSFT,424.1600036621094,427.17999267578125,417.20001220703125,420.239990234375,32048500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,,,,,,MSFT,432.9200134277344,433.70001220703125,423.6700134277344,426.19000244140625,29378200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-23,,,,,,MSFT,415.75,423.6600036621094,411.4100036621094,419.8900146484375,38308000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,,,,,,MSFT,424.6199951171875,424.95001220703125,415.79998779296875,416.9700012207031,27457400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,,,,,,MSFT,424.82000732421875,427.1099853515625,417.07000732421875,422.3800048828125,30867300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,,,,,,MSFT,429.25,429.9200134277344,421.8999938964844,424.57000732421875,30438100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-29,,,,,,MSFT,424.4599914550781,426.82000732421875,420.2900085449219,424.5799865722656,38288300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30,,,,,,MSFT,407.7799987792969,414.4200134277344,398.010009765625,410.80999755859375,70909400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,,,,,,MSFT,414.44000244140625,417.1099853515625,410.44000244140625,412.79998779296875,31372400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,,,,,,MSFT,413.6199951171875,420.7799987792969,410.79998779296875,411.5400085449219,28066500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-05,,,,,,MSFT,411.3800048828125,416.7799987792969,408.79998779296875,415.32000732421875,25700900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06,,,,,,MSFT,413.9599914550781,418.4200134277344,405.1099853515625,408.0,30285900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07,,,,,,MSFT,420.7699890136719,427.9800109863281,418.760009765625,420.1099853515625,34942400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,,,,,,MSFT,415.1199951171875,418.6300048828125,414.0,417.3900146484375,33383800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,,,,,,MSFT,412.6600036621094,412.69000244140625,405.5,407.8699951171875,35657900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,,,,,,MSFT,407.7699890136719,415.5,406.6400146484375,414.4800109863281,38594200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,,,,,,MSFT,405.2099914550781,406.30999755859375,401.0299987792969,403.20001220703125,29667100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,,,,,,MSFT,409.42999267578125,411.8349914550781,400.8800048828125,404.4800109863281,25106919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,,,,,,GOOGL,,,,,,163.3934326171875,165.63565760093152,161.80891540540173,165.26692581903856,33146700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,,,,,,GOOGL,,,,,,165.61573791503906,168.76482228008075,165.04770023388704,167.1504098009548,42846900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-19,,,,,,GOOGL,,,,,,165.9645233154297,166.06418385324469,163.6525478575402,163.94153908750272,30426100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-20,,,,,,GOOGL,,,,,,163.4133758544922,167.91776161058672,162.33710588412995,165.85490703254322,46607700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-21,,,,,,GOOGL,,,,,,167.97755432128906,172.54173038625467,162.99483135159699,163.12438701474937,73416000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-22,,,,,,GOOGL,,,,,,170.27955627441406,176.15917803179707,170.12012070875053,171.25618084668935,74864400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-23,,,,,,GOOGL,,,,,,167.8878631591797,169.37272002705043,167.30986548992928,168.47582079984258,35211400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27,,,,,,GOOGL,,,,,,172.30255126953125,172.5716225630013,169.4125780788469,169.57202886061165,37995700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-28,,,,,,GOOGL,,,,,,171.76441955566406,174.66436785084326,171.31597754856884,172.56165823831284,34784000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-29,,,,,,GOOGL,,,,,,171.26614379882812,173.81729536660228,170.04039828273065,173.39874848808273,29317300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30,,,,,,GOOGL,,,,,,171.1465606689453,171.61493780799663,166.86141620850907,170.75790891590938,52639900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-02,,,,,,GOOGL,,,,,,168.44593811035156,169.28303195267003,166.8116055203689,167.2600475640349,38612300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,,,,,,GOOGL,,,,,,165.6057586669922,167.89781407143477,164.70887469424017,166.91124474262,45084900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-04,,,,,,GOOGL,,,,,,167.4693145751953,167.63872532387313,165.78515185366567,166.1638436483944,26900800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-05,,,,,,GOOGL,,,,,,167.62876892089844,170.33935616350743,167.01090094696792,169.75139851627495,36379100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,,,,,,GOOGL,,,,,,173.07984924316406,173.897023068816,170.239706414102,170.239706414102,35731800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-09,,,,,,GOOGL,,,,,,175.6939697265625,176.0731199779413,173.9778367906517,174.14745263351276,28935900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-10,,,,,,GOOGL,,,,,,178.1983184814453,180.70266778284787,174.51661519040564,175.8037071645682,61766100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-11,,,,,,GOOGL,,,,,,176.95114135742188,179.96433833777158,176.352484683136,179.36569688795734,31646800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12,,,,,,GOOGL,,,,,,175.30484008789062,176.32255032681226,174.3569797237004,175.78375628436552,20941900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-13,,,,,,GOOGL,,,,,,174.2771453857422,176.7316192634362,172.00227458420645,172.05216517338764,27663100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-16,,,,,,GOOGL,,,,,,176.37245178222656,176.5420676284148,174.25720927061568,174.33703117902292,27389200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-17,,,,,,GOOGL,,,,,,175.5542755126953,176.96110799729416,174.1873615915514,175.30483777675101,24973000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-18,,,,,,GOOGL,,,,,,172.93020629882812,176.16290971424257,172.81046582918458,175.6141436330853,28707500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,GOOGL,,,,,,166.2652130126953,173.94789206625825,165.08787423262584,173.55876981570484,75659900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,GOOGL,,,,,,164.81846618652344,166.96362443515676,161.63563852290417,165.89603893694584,57671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,GOOGL,,,,,,166.3949432373047,167.84167918331357,165.75638318822968,166.5445998017471,40524300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,GOOGL,,,,,,170.29611206054688,171.9723414475006,167.17316217400943,167.25298407095676,35479000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,GOOGL,,,,,,173.1497039794922,173.29937576602373,169.5578094698184,172.0421997468365,31796700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,GOOGL,,,,,,178.1284637451172,178.27812028762878,171.34375470263782,173.14968136313868,108140200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,GOOGL,,,,,,175.8336639404297,180.82241920920578,174.1873807915227,180.3734342799105,63378900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,GOOGL,,,,,,175.44451904296875,175.6939567742825,173.139716841545,175.3447530851258,35904500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,GOOGL,,,,,,178.23822021484375,178.4577266308603,174.67625741761273,175.14518633422566,29128900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,,,,,,GOOGL,,,,,,179.126220703125,179.265905222364,176.65180269468908,178.09853847776557,21689700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-07,,,,,,GOOGL,,,,,,176.39239501953125,178.8967598076696,175.28489078530595,178.65729408356307,34175600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08,,,,,,GOOGL,,,,,,173.96786499023438,177.54978742679873,172.421347895151,177.45002146146976,40442500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-09,,,,,,GOOGL,,,,,,176.2227783203125,179.03644347316074,172.3814460707259,174.85586430994886,43025600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-10,,,,,,GOOGL,,,,,,177.2205047607422,178.02868052999747,173.98780168372105,175.2349902719471,29252400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-11,,,,,,GOOGL,,,,,,179.7847442626953,181.0219456842772,176.08308157759498,176.39238193299045,34282900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-14,,,,,,GOOGL,,,,,,181.1516571044922,183.2569121837853,179.27588047712075,180.60289104600895,32536600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-15,,,,,,GOOGL,,,,,,181.59068298339844,183.8056914333515,181.19158867102598,182.39885886185957,33448300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-16,,,,,,GOOGL,,,,,,182.55848693847656,183.91542879782378,181.62059863833602,182.82788394956327,33104200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-17,,,,,,GOOGL,,,,,,183.16712951660156,183.64604573142148,180.07409534184728,181.73036564766983,31992600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-18,,,,,,GOOGL,,,,,,184.64378356933594,186.00072543502688,183.2968289565469,184.98301522964096,34014500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-21,,,,,,GOOGL,,,,,,189.67245483398438,189.86201471908177,185.73132654425748,185.83110772544197,45803100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-22,,,,,,GOOGL,,,,,,190.90966796875,191.21896833519165,187.03840453704987,191.0693117786785,44660200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-23,,,,,,GOOGL,,,,,,189.80215454101562,192.09698471753413,188.7545130229886,191.06930248089483,58681900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24,,,,,,GOOGL,,,,,,191.73779296875,197.50479208340965,190.5704262162467,196.58686306155585,74881700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25,,,,,,GOOGL,,,,,,192.74551391601562,193.8929365997576,190.82983399147875,191.54821586623893,39785900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-28,,,,,,GOOGL,,,,,,192.14688110351562,193.61357622809174,190.41078895772904,193.2144667106556,38139500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-29,,,,,,GOOGL,,,,,,195.30975341796875,195.47936925683575,191.64800916549822,191.99721287217557,41389200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30,,,,,,GOOGL,,,,,,196.08799743652344,197.155598285003,194.2521393007246,195.1600963397073,32445400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-31,,,,,,GOOGL,,,,,,191.46839904785156,195.54921195775628,190.66022322341527,195.26984291287636,51329200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-01,,,,,,GOOGL,,,,,,188.7046356201172,190.40080913246982,187.39758435603645,188.6048544387261,34832200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04,,,,,,GOOGL,,,,,,194.601318359375,194.8308120156372,189.69238602262155,189.86200183955253,31547400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05,,,,,,GOOGL,,,,,,194.23216247558594,197.41499022677854,193.45391800516853,194.27208103659058,31602300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06,,,,,,GOOGL,,,,,,195.6489715576172,196.18776557270928,193.23441619136784,194.06255127051267,21562900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07,,,,,,GOOGL,,,,,,196.07801818847656,197.09571318148866,193.8929412029117,196.6167969951023,26321800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08,,,,,,GOOGL,,,,,,200.96697998046875,202.15430596097147,196.72653874979915,196.77642933858343,39161800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11,,,,,,GOOGL,,,,,,200.54794311523438,201.02685931355308,198.62229106869012,200.48808049350347,25832400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-12,,,,,,GOOGL,,,,,,202.88267517089844,204.04006993048975,200.1388600495838,200.91710457512625,30397900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13,,,,,,GOOGL,,,,,,201.5057830810547,204.06999503609887,197.06577929471834,203.6709007567403,28342900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
